symbol	usa	ita_candidate	score	block_pointer	source
CeladonCity_h	06:4000	06:4000	5	40DF	MANIFEST+SEARCH
PalletTown_h	06:42A1	06:42A1	5	42FD	MANIFEST+SEARCH
PalletTown_h	06:42A1	07:4000	5	4069	SEARCH
PalletTown_h	06:42A1	11:4000	5	4085	SEARCH
PalletTown_h	06:42A1	12:4000	5	4051	SEARCH
PalletTown_h	06:42A1	1D:5B4D	2	0707	SEARCH
ViridianCity_h	06:4357	06:4357	5	43EC	MANIFEST+SEARCH
ViridianCity_h	06:4357	06:4554	5	45E6	SEARCH
ViridianCity_h	06:4357	06:474E	5	4830	SEARCH
ViridianCity_h	06:4357	06:4998	5	4A3F	SEARCH
ViridianCity_h	06:4357	06:4BA7	5	4C86	SEARCH
ViridianCity_h	06:4357	14:49A4	5	4A98	SEARCH
PewterCity_h	06:4554	06:4554	5	45E6	MANIFEST+SEARCH
PewterCity_h	06:4554	06:4357	5	43EC	SEARCH
PewterCity_h	06:4554	06:474E	5	4830	SEARCH
PewterCity_h	06:4554	06:4998	5	4A3F	SEARCH
PewterCity_h	06:4554	06:4BA7	5	4C86	SEARCH
PewterCity_h	06:4554	14:49A4	5	4A98	SEARCH
CeruleanCity_h	06:474E	06:474E	5	4830	MANIFEST+SEARCH
CeruleanCity_h	06:474E	06:4357	5	43EC	SEARCH
CeruleanCity_h	06:474E	06:4554	5	45E6	SEARCH
CeruleanCity_h	06:474E	06:4998	5	4A3F	SEARCH
CeruleanCity_h	06:474E	06:4BA7	5	4C86	SEARCH
CeruleanCity_h	06:474E	14:49A4	5	4A98	SEARCH
VermilionCity_h	06:4998	06:4998	5	4A3F	MANIFEST+SEARCH
VermilionCity_h	06:4998	06:4357	5	43EC	SEARCH
VermilionCity_h	06:4998	06:4554	5	45E6	SEARCH
VermilionCity_h	06:4998	06:474E	5	4830	SEARCH
VermilionCity_h	06:4998	06:4BA7	5	4C86	SEARCH
VermilionCity_h	06:4998	14:49A4	5	4A98	SEARCH
FuchsiaCity_h	06:4BA7	06:4BA7	5	4C86	MANIFEST+SEARCH
FuchsiaCity_h	06:4BA7	06:4357	5	43EC	SEARCH
FuchsiaCity_h	06:4BA7	06:4554	5	45E6	SEARCH
FuchsiaCity_h	06:4BA7	06:474E	5	4830	SEARCH
FuchsiaCity_h	06:4BA7	06:4998	5	4A3F	SEARCH
FuchsiaCity_h	06:4BA7	14:49A4	5	4A98	SEARCH
BluesHouse_h	06:5B2F	06:5B34	5	5BFB	SEARCH
BluesHouse_h	06:5B2F	06:5C0B	5	5C44	SEARCH
BluesHouse_h	06:5B2F	07:5540	5	41EE	SEARCH
BluesHouse_h	06:5B2F	07:557D	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:55E7	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:563C	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:5679	5	41FE	SEARCH
BluesHouse_h	06:5B2F	07:56EA	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:589D	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:59A3	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:5A07	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:5AF1	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:5D2F	5	41EE	SEARCH
BluesHouse_h	06:5B2F	07:5DD2	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:5E31	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:5EE2	5	41DE	SEARCH
BluesHouse_h	06:5B2F	07:65ED	5	41DE	SEARCH
BluesHouse_h	06:5B2F	15:6064	5	522F	SEARCH
BluesHouse_h	06:5B2F	15:6243	5	522F	SEARCH
BluesHouse_h	06:5B2F	15:6473	5	522F	SEARCH
BluesHouse_h	06:5B2F	1D:5086	5	4020	SEARCH
VermilionTradeHouse_h	06:5C06	06:5B34	5	5BFB	SEARCH
VermilionTradeHouse_h	06:5C06	06:5C0B	5	5C44	SEARCH
VermilionTradeHouse_h	06:5C06	07:5540	5	41EE	SEARCH
VermilionTradeHouse_h	06:5C06	07:557D	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:55E7	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:563C	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5679	5	41FE	SEARCH
VermilionTradeHouse_h	06:5C06	07:56EA	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:589D	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:59A3	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5A07	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5AF1	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5D2F	5	41EE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5DD2	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5E31	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:5EE2	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	07:65ED	5	41DE	SEARCH
VermilionTradeHouse_h	06:5C06	15:6064	5	522F	SEARCH
VermilionTradeHouse_h	06:5C06	15:6243	5	522F	SEARCH
VermilionTradeHouse_h	06:5C06	15:6473	5	522F	SEARCH
VermilionTradeHouse_h	06:5C06	1D:5086	5	4020	SEARCH
IndigoPlateauLobby_h	06:5C4F	06:5C54	5	5CD4	SEARCH
IndigoPlateauLobby_h	06:5C4F	10:61C3	2	2018	SEARCH
IndigoPlateauLobby_h	06:5C4F	1D:61BA	0	D0FF	SEARCH
SilphCo4F_h	06:5CFF	06:5D04	5	5EA9	SEARCH
SilphCo4F_h	06:5CFF	06:5F30	5	611B	SEARCH
SilphCo4F_h	06:5CFF	14:61E1	5	6325	SEARCH
SilphCo4F_h	06:5CFF	16:5CE5	5	5EC8	SEARCH
SilphCo4F_h	06:5CFF	16:5F4F	5	60A6	SEARCH
SilphCo4F_h	06:5CFF	17:543E	5	549E	SEARCH
SilphCo5F_h	06:5F2B	06:5D04	5	5EA9	SEARCH
SilphCo5F_h	06:5F2B	06:5F30	5	611B	SEARCH
SilphCo5F_h	06:5F2B	14:61E1	5	6325	SEARCH
SilphCo5F_h	06:5F2B	16:5CE5	5	5EC8	SEARCH
SilphCo5F_h	06:5F2B	16:5F4F	5	60A6	SEARCH
SilphCo5F_h	06:5F2B	17:543E	5	549E	SEARCH
SilphCo6F_h	06:619D	06:61A2	5	6370	SEARCH
SilphCo6F_h	06:619D	14:5B54	5	5F56	SEARCH
SilphCo6F_h	06:619D	15:64F8	5	666D	SEARCH
SilphCo6F_h	06:619D	17:57AB	5	5985	SEARCH
CinnabarIsland_h	07:4000	07:4000	5	4069	MANIFEST+SEARCH
CinnabarIsland_h	07:4000	06:42A1	5	42FD	SEARCH
CinnabarIsland_h	07:4000	11:4000	5	4085	SEARCH
CinnabarIsland_h	07:4000	12:4000	5	4051	SEARCH
CinnabarIsland_h	07:4000	1D:5B4D	2	0707	SEARCH
Route1_h	07:40C3	07:40C3	5	40FC	MANIFEST+SEARCH
Route1_h	07:40C3	14:4682	5	46E7	SEARCH
Route1_h	07:40C3	15:4581	5	45D2	SEARCH
Route1_h	07:40C3	16:4000	5	4079	SEARCH
OaksLab_h	07:4B02	07:4B02	5	41C0	MANIFEST+SEARCH
OaksLab_h	07:4B02	17:4D4C	5	4FDE	SEARCH
OaksLab_h	07:4B02	03:6B61	2	0B0C	SEARCH
OaksLab_h	07:4B02	11:5E7E	2	050E	SEARCH
OaksLab_h	07:4B02	1A:7441	2	0506	SEARCH
OaksLab_h	07:4B02	1A:7443	2	0506	SEARCH
OaksLab_h	07:4B02	1A:7445	2	0506	SEARCH
OaksLab_h	07:4B02	1A:78AF	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4A80	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4AB8	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4AE0	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4AE8	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4B20	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4B78	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4C38	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4C48	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4C50	2	1506	SEARCH
OaksLab_h	07:4B02	1B:4C60	2	1506	SEARCH
OaksLab_h	07:4B02	11:5EDE	0	0E05	SEARCH
OaksLab_h	07:4B02	1A:7447	0	0506	SEARCH
OaksLab_h	07:4B02	1A:7449	0	0506	SEARCH
OaksLab_h	07:4B02	1A:744B	0	FF06	SEARCH
ViridianMart_h	07:5462	07:5462	5	5530	MANIFEST+SEARCH
ViridianMart_h	07:5462	07:5D7D	5	5DC2	SEARCH
ViridianMart_h	07:5462	17:4887	5	4000	SEARCH
ViridianMart_h	07:5462	17:491E	5	4000	SEARCH
ViridianMart_h	07:5462	17:49D3	5	4000	SEARCH
ViridianMart_h	07:5462	17:53F9	5	4000	SEARCH
ViridianMart_h	07:5462	1D:4D1B	5	4010	SEARCH
ViridianMart_h	07:5462	1D:5EE9	5	4010	SEARCH
ViridianMart_h	07:5462	10:6346	3	5450	SEARCH
ViridianMart_h	07:5462	04:6399	2	0606	SEARCH
ViridianMart_h	07:5462	11:4BAF	2	0404	SEARCH
ViridianMart_h	07:5462	12:5118	2	0602	SEARCH
ViridianMart_h	07:5462	1B:5E39	2	1818	SEARCH
ViridianMart_h	07:5462	04:67B9	0	8686	SEARCH
ViridianMart_h	07:5462	06:45C2	0	2714	SEARCH
ViridianMart_h	07:5462	1E:4CC3	0	1F1B	SEARCH
ViridianSchoolHouse_h	07:5540	07:5540	5	41EE	MANIFEST+SEARCH
ViridianSchoolHouse_h	07:5540	06:5B34	5	5BFB	SEARCH
ViridianSchoolHouse_h	07:5540	06:5C0B	5	5C44	SEARCH
ViridianSchoolHouse_h	07:5540	07:557D	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:55E7	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:563C	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5679	5	41FE	SEARCH
ViridianSchoolHouse_h	07:5540	07:56EA	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:589D	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:59A3	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5A07	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5AF1	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5D2F	5	41EE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5DD2	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5E31	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:5EE2	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	07:65ED	5	41DE	SEARCH
ViridianSchoolHouse_h	07:5540	15:6064	5	522F	SEARCH
ViridianSchoolHouse_h	07:5540	15:6243	5	522F	SEARCH
ViridianSchoolHouse_h	07:5540	15:6473	5	522F	SEARCH
ViridianSchoolHouse_h	07:5540	1D:5086	5	4020	SEARCH
ViridianNicknameHouse_h	07:557D	07:557D	5	41DE	MANIFEST+SEARCH
ViridianNicknameHouse_h	07:557D	06:5B34	5	5BFB	SEARCH
ViridianNicknameHouse_h	07:557D	06:5C0B	5	5C44	SEARCH
ViridianNicknameHouse_h	07:557D	07:5540	5	41EE	SEARCH
ViridianNicknameHouse_h	07:557D	07:55E7	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:563C	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5679	5	41FE	SEARCH
ViridianNicknameHouse_h	07:557D	07:56EA	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:589D	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:59A3	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5A07	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5AF1	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5D2F	5	41EE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5DD2	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5E31	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:5EE2	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	07:65ED	5	41DE	SEARCH
ViridianNicknameHouse_h	07:557D	15:6064	5	522F	SEARCH
ViridianNicknameHouse_h	07:557D	15:6243	5	522F	SEARCH
ViridianNicknameHouse_h	07:557D	15:6473	5	522F	SEARCH
ViridianNicknameHouse_h	07:557D	1D:5086	5	4020	SEARCH
PewterNidoranHouse_h	07:55E7	07:55E7	5	41DE	MANIFEST+SEARCH
PewterNidoranHouse_h	07:55E7	06:5B34	5	5BFB	SEARCH
PewterNidoranHouse_h	07:55E7	06:5C0B	5	5C44	SEARCH
PewterNidoranHouse_h	07:55E7	07:5540	5	41EE	SEARCH
PewterNidoranHouse_h	07:55E7	07:557D	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:563C	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5679	5	41FE	SEARCH
PewterNidoranHouse_h	07:55E7	07:56EA	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:589D	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:59A3	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5A07	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5AF1	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5D2F	5	41EE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5DD2	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5E31	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:5EE2	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	07:65ED	5	41DE	SEARCH
PewterNidoranHouse_h	07:55E7	15:6064	5	522F	SEARCH
PewterNidoranHouse_h	07:55E7	15:6243	5	522F	SEARCH
PewterNidoranHouse_h	07:55E7	15:6473	5	522F	SEARCH
PewterNidoranHouse_h	07:55E7	1D:5086	5	4020	SEARCH
PewterSpeechHouse_h	07:563C	07:563C	5	41DE	MANIFEST+SEARCH
PewterSpeechHouse_h	07:563C	06:5B34	5	5BFB	SEARCH
PewterSpeechHouse_h	07:563C	06:5C0B	5	5C44	SEARCH
PewterSpeechHouse_h	07:563C	07:5540	5	41EE	SEARCH
PewterSpeechHouse_h	07:563C	07:557D	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:55E7	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:5679	5	41FE	SEARCH
PewterSpeechHouse_h	07:563C	07:56EA	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:589D	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:59A3	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:5A07	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:5AF1	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:5D2F	5	41EE	SEARCH
PewterSpeechHouse_h	07:563C	07:5DD2	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:5E31	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:5EE2	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	07:65ED	5	41DE	SEARCH
PewterSpeechHouse_h	07:563C	15:6064	5	522F	SEARCH
PewterSpeechHouse_h	07:563C	15:6243	5	522F	SEARCH
PewterSpeechHouse_h	07:563C	15:6473	5	522F	SEARCH
PewterSpeechHouse_h	07:563C	1D:5086	5	4020	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5679	5	41FE	MANIFEST+SEARCH
CeruleanTrashedHouse_h	07:5679	06:5B34	5	5BFB	SEARCH
CeruleanTrashedHouse_h	07:5679	06:5C0B	5	5C44	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5540	5	41EE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:557D	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:55E7	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:563C	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:56EA	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:589D	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:59A3	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5A07	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5AF1	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5D2F	5	41EE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5DD2	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5E31	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:5EE2	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	07:65ED	5	41DE	SEARCH
CeruleanTrashedHouse_h	07:5679	15:6064	5	522F	SEARCH
CeruleanTrashedHouse_h	07:5679	15:6243	5	522F	SEARCH
CeruleanTrashedHouse_h	07:5679	15:6473	5	522F	SEARCH
CeruleanTrashedHouse_h	07:5679	1D:5086	5	4020	SEARCH
CeruleanTradeHouse_h	07:56EA	07:56EA	5	41DE	MANIFEST+SEARCH
CeruleanTradeHouse_h	07:56EA	06:5B34	5	5BFB	SEARCH
CeruleanTradeHouse_h	07:56EA	06:5C0B	5	5C44	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5540	5	41EE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:557D	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:55E7	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:563C	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5679	5	41FE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:589D	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:59A3	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5A07	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5AF1	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5D2F	5	41EE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5DD2	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5E31	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:5EE2	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	07:65ED	5	41DE	SEARCH
CeruleanTradeHouse_h	07:56EA	15:6064	5	522F	SEARCH
CeruleanTradeHouse_h	07:56EA	15:6243	5	522F	SEARCH
CeruleanTradeHouse_h	07:56EA	15:6473	5	522F	SEARCH
CeruleanTradeHouse_h	07:56EA	1D:5086	5	4020	SEARCH
BikeShop_h	07:5730	07:5730	5	588D	MANIFEST+SEARCH
MrFujisHouse_h	07:589C	06:5B34	5	5BFB	SEARCH
MrFujisHouse_h	07:589C	06:5C0B	5	5C44	SEARCH
MrFujisHouse_h	07:589C	07:5540	5	41EE	SEARCH
MrFujisHouse_h	07:589C	07:557D	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:55E7	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:563C	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:5679	5	41FE	SEARCH
MrFujisHouse_h	07:589C	07:56EA	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:589D	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:59A3	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:5A07	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:5AF1	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:5D2F	5	41EE	SEARCH
MrFujisHouse_h	07:589C	07:5DD2	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:5E31	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:5EE2	5	41DE	SEARCH
MrFujisHouse_h	07:589C	07:65ED	5	41DE	SEARCH
MrFujisHouse_h	07:589C	15:6064	5	522F	SEARCH
MrFujisHouse_h	07:589C	15:6243	5	522F	SEARCH
MrFujisHouse_h	07:589C	15:6473	5	522F	SEARCH
MrFujisHouse_h	07:589C	1D:5086	5	4020	SEARCH
LavenderCuboneHouse_h	07:59A2	06:5B34	5	5BFB	SEARCH
LavenderCuboneHouse_h	07:59A2	06:5C0B	5	5C44	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5540	5	41EE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:557D	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:55E7	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:563C	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5679	5	41FE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:56EA	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:589D	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:59A3	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5A07	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5AF1	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5D2F	5	41EE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5DD2	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5E31	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:5EE2	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	07:65ED	5	41DE	SEARCH
LavenderCuboneHouse_h	07:59A2	15:6064	5	522F	SEARCH
LavenderCuboneHouse_h	07:59A2	15:6243	5	522F	SEARCH
LavenderCuboneHouse_h	07:59A2	15:6473	5	522F	SEARCH
LavenderCuboneHouse_h	07:59A2	1D:5086	5	4020	SEARCH
NameRatersHouse_h	07:5A06	06:5B34	5	5BFB	SEARCH
NameRatersHouse_h	07:5A06	06:5C0B	5	5C44	SEARCH
NameRatersHouse_h	07:5A06	07:5540	5	41EE	SEARCH
NameRatersHouse_h	07:5A06	07:557D	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:55E7	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:563C	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:5679	5	41FE	SEARCH
NameRatersHouse_h	07:5A06	07:56EA	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:589D	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:59A3	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:5A07	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:5AF1	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:5D2F	5	41EE	SEARCH
NameRatersHouse_h	07:5A06	07:5DD2	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:5E31	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:5EE2	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	07:65ED	5	41DE	SEARCH
NameRatersHouse_h	07:5A06	15:6064	5	522F	SEARCH
NameRatersHouse_h	07:5A06	15:6243	5	522F	SEARCH
NameRatersHouse_h	07:5A06	15:6473	5	522F	SEARCH
NameRatersHouse_h	07:5A06	1D:5086	5	4020	SEARCH
VermilionPidgeyHouse_h	07:5AF0	06:5B34	5	5BFB	SEARCH
VermilionPidgeyHouse_h	07:5AF0	06:5C0B	5	5C44	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5540	5	41EE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:557D	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:55E7	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:563C	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5679	5	41FE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:56EA	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:589D	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:59A3	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5A07	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5AF1	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5D2F	5	41EE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5DD2	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5E31	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:5EE2	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	07:65ED	5	41DE	SEARCH
VermilionPidgeyHouse_h	07:5AF0	15:6064	5	522F	SEARCH
VermilionPidgeyHouse_h	07:5AF0	15:6243	5	522F	SEARCH
VermilionPidgeyHouse_h	07:5AF0	15:6473	5	522F	SEARCH
VermilionPidgeyHouse_h	07:5AF0	1D:5086	5	4020	SEARCH
VermilionDock_h	07:5B46	07:5B47	5	5CDB	SEARCH
VermilionDock_h	07:5B46	11:44BD	3	4846	SEARCH
VermilionDock_h	07:5B46	07:64A5	2	0606	SEARCH
VermilionDock_h	07:5B46	07:6567	2	0E0E	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	06:5B34	5	5BFB	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	06:5C0B	5	5C44	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5540	5	41EE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:557D	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:55E7	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:563C	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5679	5	41FE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:56EA	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:589D	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:59A3	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5A07	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5AF1	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5D2F	5	41EE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5DD2	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5E31	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:5EE2	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	07:65ED	5	41DE	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	15:6064	5	522F	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	15:6243	5	522F	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	15:6473	5	522F	SEARCH
CeladonMansionRoofHouse_h	07:5D2E	1D:5086	5	4020	SEARCH
FuchsiaMart_h	07:5D7C	07:5462	5	5530	SEARCH
FuchsiaMart_h	07:5D7C	07:5D7D	5	5DC2	SEARCH
FuchsiaMart_h	07:5D7C	17:4887	5	4000	SEARCH
FuchsiaMart_h	07:5D7C	17:491E	5	4000	SEARCH
FuchsiaMart_h	07:5D7C	17:49D3	5	4000	SEARCH
FuchsiaMart_h	07:5D7C	17:53F9	5	4000	SEARCH
FuchsiaMart_h	07:5D7C	1D:4D1B	5	4010	SEARCH
FuchsiaMart_h	07:5D7C	1D:5EE9	5	4010	SEARCH
FuchsiaMart_h	07:5D7C	10:6346	3	5450	SEARCH
